[Outro: Kendrick Lamar & Whitney Alford]
Funk, funk, funk, funk, funk, funk, funk, funk, funk, funk, funk
We want the funk
We want the funk
Now if I give you the funk, you gon' take it?
We want the funk
Now if I give you the funk, you gon' take it?
We want the funk
Now if I give you the funk, you gon' take it?
We want the funk
Do you want the funk?
We want the funk
Do you want the funk?
We want the funk
Now if I give you the funk, you gon' take it?
We want the funk

[Poem: Kendrick Lamar]
I remember you was conflicted, misusing your influence2KEmbed",hip-hop
"Serdar Ortaç - Mesafe
Duman - Her Şeyi Yak
Seksendört - Kendime Yalan Söyledim
maNga - Cevapsiz Sorular
Model - Pembe Mezarlik
mor ve ötesi - Bir Derdim Var
Cem Karaca - Bu Son Olsun
Sertab Erener - Olsun
Yüzyüzeyken Konuşuruz - Dinle Beni Bi'
Ceza - Neyim Var Ki (feat. Sagopa K)
Maneskin - Beggin'
Kargo - Yildizlarin Altinda
Adamlar - Acinin Ilaci
Ufuk Beydemir - Ay Tenli Kadin
Tom Odell - Another Love
The Neighbourhood - Sweater Weather
Kaan Boşnak - Benimle Kayboldun
Evgeny Grinko - Valse
Yüksek Sadakat - Haydi Gel Içelim
Duman - Seni Kendime Sakladim
Teoman - Kupa Kizi Ve Sinek Valesi
Sezen Aksu - S¸anima I˙nanma
Tarkan - Kuzu Kuzu
Kader - Adamim
Dolu Kadehi Ters Tut - Yapma N'olursun
maNga - Dünyanin Sonuna Dogmuşum
Müslüm Gürses - Nilüfer
Ebru Gündeş - Çingenem
Yaşar - Kumralim
Mustafa Sandal - Aya Benzer
Duman - Senden Daha Güzel
Ozbi - Hadi Gittik
mor ve ötesi - Daha Mutlu Olamam
Dolu Kadehi Ters Tut - Aldattim
Adamlar - Rüyalarda Buruşmuşum
Cem Adrian - Sen Benim Şarkilarimsin
Billie Eilish - lovely (with Khalid)
AURORA - Runaway
Serdar Ortaç - Sor
Model - Degmesin Ellerimiz
Pinhani - Ne Güzel Güldün
maNga - Dursun Zaman (feat. Göksel)
Yüzyüzeyken Konuşuruz - Bodrum
Serdar Ortaç - Poşet
Yüzyüzeyken Konuşuruz - Ne Farkeder
Ahmet Kaya - Yorgun Demokrat
Son Feci Bisiklet - Bikinisinde Astronomi (Bonus Trek)
Müslüm Gürses - Affet
Sena Şener - Sevmemeliyiz
The Neighbourhood - Daddy Issues
Gripin - Aşk Nerden Nereye
Arctic Monkeys - Do I Wanna Know?
emre aydin - Hoşçakal
mor ve ötesi - Oyunbozan
Yalin - Küçücügüm
Arctic Monkeys - 505
Yüksek Sadakat - Belki Üstümüzden Bir Kuş Geçer
Hozier - Take Me To Church
Arctic Monkeys - Why'd You Only Call Me When You're High?
Ceza - Suspus
Model - Antidepresan Gülümsemesi - Pazarlik
Yedinci Ev - Anlat Ona
Murat Gögebakan - Vurgunum
Cengiz Kurtoglu - Küllenen Aşk
Pinhani - Beni Sen Inandir
Adamlar - Koca Yaşli Şişko Dünya
Ezhel - I˙mkansizim
Rota - Son Kez
Sezen Aksu - Biliyorsun
Dolu Kadehi Ters Tut - Aldattin Mi
Alexander Rybak - Fairytale
Son Feci Bisiklet - Bu Kiz
Badem - Sen Aglama
Tugkan - Geber
Buray - Kiş Bahçeleri
Yüzyüzeyken Konuşuruz - Boş Gemiler
Imagine Dragons - Believer
Pera - Sensiz Ben
Gökşin Derin - Romeonun Kirik Kalbi
Ahmet Kaya - Kum Gibi
Pinhani - Hele Bi Gel
Hakan Peker - Karam
Pamela - Istanbul
LP - Lost on You
Özdemir Erdogan - Gurbet
Sertab Erener - Mecbursun
Müslüm Gürses - Tutamiyorum Zamani
Boney M. - Rasputin - Single Version
Bagzilari - Evleniyormuşsun Bugün
Umut Kaya - Mor Yazma
Sezen Aksu - Aşktan Ne Haber
Tuna Kiremitçi - Birden Geldin Aklima
Melike Şahin - Tutuşmuş Beraber
Fikret Kizilok - Bu Kalp Seni Unutur mu
Ragga Oktay - Yeniden
Tugkan - Sen Benim
Ahmet Kaya - Nereden Bileceksiniz
Sagopa Kajmer - Galiba - Orijinal Rap Versiyon
Ibrahim Tatlises - Dom Dom Kurşunu
Seksendört - Ölürüm HasretinleEmbed",pop
"[Verse 1]
Who's to know if your soul will fade at all?
The one you sold to fool the world
You lost your self esteem along the way, yeah

[Pre-Chorus]
Good God, you're coming up with reasons
Good God, you're dragging it out
And good God, it's the changing of the seasons
I feel so raped, so follow me down and just
[Chorus]
Fake it if you're out of direction
Fake it if you don't belong here
Fake it if you feel like infection
Whoa, you're such a fucking hypocrite

[Verse 2]
You should know that the lies won't hide your flaws
No sense in hiding all of yours
You gave up on your dreams along the way, yeah

[Pre-Chorus]
Good God, you're coming up with reasons
Good God, you're dragging it out
And good God, it's the changing of the seasons
I feel so raped, so follow me down and just

[Chorus]
Fake it if you're out of direction
Fake it if you don't belong here
Fake it if you feel like infection
Whoa, you're such a fucking hypocrite

[Guitar Solo]
Whoa
You might also like[Bridge]
I can fake with the best of anyone
I can fake with the best of them all
I can fake with the best of anyone
I can fake it all

[Verse 3]
Who’s to know if your soul will fade at all?
The one you sold to fool the world
You lost your self esteem along the way, yeah!

[Pre-Chorus]
Good God, you're coming up with reasons
Good God, you're dragging it out
And good God, it's the changing of the seasons
I feel so raped, man, follow me down and just

[Chorus]
Fake it if you're out of direction
Fake it if you don't belong here
Fake it if you feel like infection
Whoa, you're such a fucking hypocrite

[Chorus]
Fake it if you're out of direction
Fake it if you don't belong here
Fake it if you feel like infection
Whoa, you're such a fucking hypocrite18Embed",alternative
"[Verse 1]
Can we forget about the things I said when I was drunk?
I didn't mean to call you that
I can't remember what was said or what you threw at me
Please tell me

[Chorus]
Please tell me why
My car is in the front yard, and I'm
Sleeping with my clothes on
I came in through the window last night
And you're gone, gone
[Verse 2]
It's no surprise to me, I am my own worst enemy
'Cause every now and then, I kick the living shit out of me
The smoke alarm is going off, and there's a cigarette
Still burning

[Chorus]
Please tell me why
My car is in the front yard, and I'm
Sleeping with my clothes on
Came in through the window last night
And you're gone, gone

[Instrumental Bridge]

[Chorus]
Please tell me why
My car is in the front yard, and I'm
Sleeping with my clothes on
I came in through the window last night

[Outro]
(Ah-ooh) It's no surprise to me, I am my own worst enemy
(Ah-ooh) 'Cause every now and then, I kick the living shit out of me
(Ah-ooh) Can we forget about the things I said when I was drunk?
(Ah-ooh) I didn't mean to call you that
(Ooh, ooh-ooh, ooh-ooh, ooh-ooh-ooh)You might also like10Embed",alternative
"[Intro: Eminem]
Woo! Shady
Aftermath
(Look at that bitch!)
(Holy sh... damn!)

[Chorus 1: Eminem & Nate Dogg]
There she go, shakin' that ass on the flo'
Bumpin' and grindin' that pole
The way she's grindin' that pole
I think I'm losin' control
[Verse 1: Eminem]
Get buzzed, get drunk, get crunk
Get fucked up, hit the strip club
Don't forget ones, get your dick rubbed, get fucked
Get sucked, get wasted, shit-faceted
Pasted, plastered – puke, drink, throw up
Get a new drink, hit the bathroom sink, throw up
Wipe your shoe clean, got a routine goin'
Still got a few chunks on them shoestrings showin'
I was dehydrated 'til the beat vibrated
I was revived as soon as this bitch gyrated
Them hips and licked them lips, and that was it
I had to get Nate Dogg here to sing some shit

[Verse 2: Nate Dogg]
Two to the one, from the one to the three
I like good pussy and I like good tree
Smoke so much weed, you wouldn't believe
And I get mo' ass than a toilet seat
Three to the one, from the one to the three
I met a bad bitch last night in the D
Let me tell you how I made her leave with me:
Conversation and Hennessy
I've been to the motherfuckin' mountaintop
Heard motherfuckers talk, seen 'em drop
If I ain't got a weapon, I'ma pick up a rock
And when I bust yo' ass, I'm gon' continue to rock
Get your ass off the wall with your two left feet
It's real easy, just follow the beat
Don't let that fine girl pass you by
Look real close 'cause strobe lights lie
You might also like[Pre-Chorus 1: Nate Dogg]
We 'bout to have a party (Turn the music up)
Let's get it started (Go 'head and shake your butt)
I'm lookin' fo' a girl with a body and a sexy strut
Wanna get it poppin', baby? Step right up
Some girls, they act retarded
Some girls are 'bout it, 'bout it
I'm lookin' fo' a girl that will do whatever the fuck
I say, every day she be givin' it up

[Chorus 2: Nate Dogg]
(Now) Shake that ass for me
Shake that ass for me, come on, girl
Shake that ass for me
Shake that ass for me, ah, girl
Shake that ass for me
Shake that ass for me, come on, girl
Shake that ass for me
Shake that ass for me

[Verse 3: Eminem]
I'm a menace, a dentist, an oral hygienist
Open your mouth for about four or five minutes
Take a little bit of this fluoride rin-inse
Swish, but don't spit it; swallow it and now finish, yeah
Me and Nate D-o-double-g
Lookin' for a couple bitches with some double D's
Pop a little champagne and a couple E's
Slip it in her bubbly, we finna, finna have a
[Pre-Chorus 2: Nate Dogg, Eminem, Nate Dogg & Eminem]
We 'bout to have a party (Turn the music up)
Let's get it started (Go 'head and shake your butt)
I'm lookin' fo' a girl I can fuck in my Hummer truck
Apple Bottom jeans and a big ol' butt
Some girls, they act retarded (Man, I told you [?])
Some girls are 'bout it, 'bout it
I want a bitch to sit at the crib with no panties on
Knows that she can, but she won't say no
(Now) Look at this lady all in front of me
Sexy as can be, tonight, I want a slut
Would you be mine?
Heard you was freaky from a friend of mine
Now, I hope you don't get mad at me
But I told Nate you was a freak, he said he wants a slut
Hope you don't mind
I told him how you like it from behind

[Chorus: Nate Dogg]
(Now) Shake that ass for me
Shake that ass for me, come on, girl
Shake that ass for me
Shake that ass for me, ah, girl
Shake that ass for me
Shake that ass for me, come on, girl
Shake that ass for me
Shake that ass for me

[Pre-Chorus 1: Nate Dogg]
We 'bout to have a party (Turn the music up)
Let's get it started (Go 'head and shake your butt)
I'm lookin' fo' a girl with a body and a sexy strut
Wanna get it poppin', baby? Step right up
Some girls, they act retarded
Some girls are 'bout it, 'bout it
I'm lookin' fo' a girl that will do whatever the fuck
I say, every day she be givin' it up

[Chorus 1: Nate Dogg & Eminem]
There she go, shakin' that ass on the flo'
Bumpin' and grindin' that pole
The way she's grindin' that pole
I think I'm losin' control

[Outro: Eminem]
God
And I ain't leavin' without you, bitch!
Comin' home with me!
And my boy, and his boy
And his boy
And his girl
Haha, Nate Dogg!97Embed",hip-hop
"You gotta keep 'em separated
Like the latest fashion
Like a spreading disease
The kids are strappin' on their way to the classroom
Getting weapons with the greatest of ease
The gangs stake their own campus locale
And if they catch you slippin' then it's all over pal
If one guy's colors and the others don't mix
They're gonna bash it up, bash it up, bash it up, bash it up
Hey, man you talkin' back to me?
Take him out
You gotta keep 'em separated
Hey, man you disrespecting me?
Take him out
You gotta keep 'em separated
Hey, they don't pay no mind
If you're under 18 you won't be doing any time
Hey, come out and play
By the time you hear the siren
It's already too late
One goes to the morgue and the other to jail
One guy wasted and the other's a waste
It goes down the same as the thousand before
No one's getting smarter, no one's learning the score
Your never ending spree of death and violence and hate
Is gonna tie your own rope, tie your own rope, tie your own
Hey, man you disrespecting me?
Take him out
You gotta keep 'em separated
Hey, man you talkin' back to me?
Take him out
You gotta keep 'em separated
Hey, they don't pay no mind
If you're under 18 you won't be doing any time
Hey, come out and play
It goes down the same as the thousand before
No one's getting smarter, no one's learning the score
Your never ending spree of death and violence and hate
Is gonna tie your own rope, tie your own rope, tie your own
Hey, man you talkin' back to me?
Take him out
You gotta keep 'em separated
Hey, man you disrespecting me?
Take him out
You gotta keep 'em separated
Hey, they don't pay no mind
If you're under 18 you won't be doing any time
Hey, come out and playYou might also like2Embed",alternative
"[Part I]

[Intro]
(Ah)

[Chorus]
Rollin', rollin', rollin', got me stargazin' (Yeah)
Sippin' on purp, feelin' like the Barre Baby (It's lit)
Whatever I downed, it got me goin' crazy (Yeah)
Psychedelics got me goin' crazy (Alright)
[Post-Chorus]
I was hot as hell out in the heat (Yeah, yeah)
Then a storm came in and saved my life
Head up to the sky, down on my knees (Straight up)
Out of nowhere, you came here to save the night
In the nighttime (Woo, yeah)

[Verse 1]
Rollin', rollin', rollin', got me stargazin' (Roll)
Psychedelics got me goin' crazy (Oh, no)
Niggas femalin', they excellin' (Yeah)
Are they intellin'? (What you tellin'?)
We propellin', up top with Ellen, uh (With the choppers)
Kill the jealous with propane repellent
Got me goin' crazy (It's lit)
On tour, we'll tell 'em, we brought the section (Gang)
They keep on callin' up, it's getting hectic (Brrt)
Like we projected
So we cut the plug, he's interjected (Got me goin' crazy)

[Chorus]
Rollin', rollin', rollin', got me stargazin' (Yeah)
Sippin' on purp, feelin' like the Barre Baby (It's lit)
Whatever I downed, it got me goin' crazy (Yah)
Psychedelics got me goin' crazy (Alright)
You might also like[Post-Chorus]
I was hot as hell out in the heat (Yeah, yeah)
Then the storm came in and saved my life
Head up to the sky, down on my knees (Straight up)
Out of nowhere, you came here to save the night
In the nighttime (Woo, yeah)
[Segue]
Got me goin' crazy
[Part II]

[Verse 2: Travis Scott & MC E]
Okay, I been up for some days, I ain't got time to lay
Just to drown out all these thoughts, I tried all kind of things
If I take you to my past, you will be traumatized
Got a thousand kids outside that's tryna come alive
'99, took AstroWorld, it had to relocate
Told the dawgs I'd bring it back, it was a seal of faith
Before, no car notes, baby girl, she played the tourist guide
Got the keys into my city, now she know the rides
Got new money, got new problems, got new enemies
When you make it to the top, that's the amenities
Packin' out Toyota like I'm in the league
And it ain't a mosh pit if ain't no injuries
I got 'em stage divin' out the nosebleeds (Alright, alright, alright)
And she hit that booger sugar 'til her nose bleed (Alright, alright, alright)
Bounce that shit forever, she on both knees
She was talkin' 'bout forever, got a whole week (Alright, alright, alright)
Plus, she know my baby mama is a trophy
She be throwin' up them B's, feel like we both bleed
She keep my dick jumpin' up, feel like I'm Moby
I'm way too gold for this beef, feel like I'm Kobe, yeah
This right here is astronomical
I see you picked up all my ways, I feel responsible
They tryna say that all my problems is improbable
They keep itchin' at my spirit, I'm diabolical, you feel me?234Embed",hip-hop
"[Produced by Mr. Porter]

[Chorus]
I don't know what you heard about me
But a bitch can't get a dollar out of me
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P
I don't know what you heard about me
But a bitch can't get a dollar out of me
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P (Now, shawty)
[Verse 1]
Now, shawty, she in the club, she dancin' for dollars
She got a thang for that Gucci, that Fendi, that Prada
That BCBG, Burberry, Dolce & Gabbana
She feed them foolish fantasies, they pay her, 'cause they want her
I spit a little G, man, and my game got her
A hour later have that ass up in the Ramada
Them trick niggas in her ear sayin' they think about her
I got the bitch by the bar tryna get a drink up out her
She like my style, she like my smile, she like the way I talk
She from the country, think she like me 'cause I'm from New York
I ain't that nigga tryna holla 'cause I want some head
I'm that nigga tryna holla 'cause I want some bread
I could care less how she perform when she in the bed
Bitch, hit that track, catch a date, and come and pay the kid
Look, baby, this is simple, you can't see
You fuckin' with me, you fuckin' with a P-I-M-P

[Chorus]
I don't know what you heard about me (Woo!)
But a bitch can't get a dollar out of me (Me)
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P
I don't know what you heard about me
But a bitch can't get a dollar out of me
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P
You might also like[Bridge]
I'm 'bout my money, you see, girl, you can holla at me
If you fuckin' with me, I'm a P-I-M-P
Not what you see on TV, no Cadillac, no greasy
Head full of hair, bitch, I'm a P-I-M-P
Come get money with me if you curious to see
How it feels to be with a P-I-M-P
Roll in the Benz with me, you could watch some TV
From the backseat of my V, I'm a P-I-M-P

[Verse 2]
Girl, we could pop some champagne and we could have a ball
We could toast to the good life, girl, we could have it all
We could really splurge, girl, and tear up the mall
If ever you needed someone, I'm the one you should call
I'll be there to pick you up if ever you should fall
If you got problems, I can solve 'em, they big or they small
That other nigga you be with ain't 'bout shit
I'm your friend, your father, and confidant, bitch

[Chorus]
I don't know what you heard about me
But a bitch can't get a dollar out of me
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P
I don't know what you heard about me
But a bitch can't get a dollar out of me
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P (Now, shawty)
[Verse 3]
I told you fools before, I stay with the tools
I keep a Benz, some rims, and some jewels
I holla at a ho 'til I got a bitch confused
She got on Payless, me? I got on gator shoes
I'm shoppin' for chinchillas, in the summer they cheaper
Man, this ho, you can have her, when I'm done I ain't gon' keep her
Man, bitches come and go, every nigga pimpin' know
This ain't no secret, you ain't gotta keep it on the low
Bitch, choose on me, I'll have you strippin' in the street
Put my other hoes down, you get your ass beat
Now Niki my bottom bitch, she always come up with my bread
The last nigga she was with put stitches in her head
Get your ho out of pocket, I'll put a charge on a bitch
'Cause I need four TVs and AMGs for the six
Ho, make a pimp rich, I ain't payin', bitch
Catch a date, suck a dick, shit (Trick)

[Chorus]
I don't know what you heard about me (Yeah)
But a bitch can't get a dollar out of me (Woo!)
No Cadillac, no perms, you can't see (Huh-uh)
That I'm a motherfuckin' P-I-M-P
I don't know what you heard about me (Huh-uh)
But a bitch can't get a dollar out of me (Yeah)
No Cadillac, no perms, you can't see
That I'm a motherfuckin' P-I-M-P

[Outro]
Yeah
In Hollywood they say, ""There's no b'ness like show b'ness""
In the hood they say, ""There's no b'ness like ho b'ness,"" you know?
They say I talk a little fast, but if you listen a little faster
I ain't got to slow down for you to catch up, bitch
Ha-ha-ha, yeah87Embed",hip-hop
"[Verse 1]
I was so high I did not recognize
The fire burning in her eyes
The chaos that controlled my mind
Whispered goodbye as she got on a plane
Never to return again
But always in my heart, oh

[Chorus]
This love has taken its toll on me
She said goodbye too many times before
And her heart is breaking in front of me
And I have no choice, 'cause I won't say goodbye anymore
[Post-Chorus]
Whoa, oh, oh
Whoa, oh, oh
Whoa, oh, oh, oh

[Verse 2]
I tried my best to feed her appetite
Keep her coming every night
So hard to keep her satisfied, oh
Kept playing love like it was just a game
Pretending to feel the same
Then turn around and leave again
But I know

[Chorus]
This love has taken its toll on me
She said goodbye too many times before
And her heart is breaking in front of me
And I have no choice, 'cause I won't say goodbye anymore

[Post-Chorus]
Whoa, oh, oh
Whoa, oh, oh
Whoa, oh, oh, oh

[Bridge]
I'll fix these broken things, repair your broken wings
And make sure everything's alright (It's alright, it's alright)
My pressure on your hips, sinking my fingertips
Into every inch of you 'cause I know that's what you want me to do
You might also like[Chorus]
This love has taken its toll on me
She said goodbye too many times before
And her heart is breaking in front of me
And I have no choice, 'cause I won't say goodbye anymore
This love has taken its toll on me
She said goodbye too many times before
And my heart is breaking in front of me
She said goodbye too many times before
This love has taken its toll on me (Oh, yeah, yeah)
She said goodbye too many times before (Yeah)
And her heart is breaking in front of me (Yeah)
I have no choice, 'cause I won't say goodbye anymore
This love has taken its toll on me
She said goodbye too many times before
And her heart is breaking in front of me52Embed",alternative
"[Verse 1]
In your eyes, there's a heavy blue
One to love, and one to lose
Sweet divine, a heavy truth
Water or wine, don't make me choose

[Pre-Chorus]
I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky

[Chorus]
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you
[Drop]
To get to you
To get to you

[Verse 2]
Your fingertips trace my skin
To places I have never been
Blindly, I am following
Break down these walls and come on in

[Pre-Chorus]
I wanna feel the way that we did that summer night, night
Drunk on a feeling, alone with the stars in the sky

[Chorus]
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you
You might also like[Drop]
To get to you
To get to you

[Chorus]
I've been running through the jungle
I've been running with the wolves
To get to you, to get to you
I've been down the darkest alleys
Saw the dark side of the moon
To get to you, to get to you
I've looked for love in every stranger
Took too much to ease the anger
All for you, yeah, all for you
I've been running through the jungle
I've been crying with the wolves
To get to you, to get to you, to get to you71Embed",pop
"[Verse 1]
It kills me not to know this
But I've all but just forgotten
What the color of her eyes were
And her scars or how she got them
As the telling signs of age rain down
A single tear is droppin'
Through the valleys of an aging face
That this world has forgotten

[Verse 2]
There is no reconciliation
That will put me in my place
And there is no time like the present
To drink these draining seconds
But seldom do these words ring true
When I'm constantly failing you
Walls that we just can't break through
Until we disappear
[Pre-Chorus]
So, tell me now, if this ain't love
Then how do we get out? ’Cause I don't know

[Chorus]
That's when she said, ""I don't hate you, boy, I just want to save you
While there's still something left to save!"" (Whoa-oh-oh, Whoa-oh-oh!)
That's when I told her, ""I love you, girl, but I'm not the answer
For the questions that you still have!""
Whoa-oh-oh, Whoa-oh-oh!

[Verse 3]
And the day pressed on like crushing weights
For no man does it ever wait
Like memories of dying days
That deafen us like hurricanes
Bathed in flames we held the brand
Uncurled the fingers in your hand
Pressed into the flesh like sand
Now do you understand?

[Pre-Chorus]
So, tell me now, if this ain't love
Then how do we get out? ’Cause I don't know

[Chorus]
That's when she said, ""I don't hate you, boy, I just want to save you
While there's still something left to save!"" (Whoa-oh-oh, Whoa-oh-oh!)
That's when I told her, ""I love you, girl, but I'm not the answer
For the questions that you still have!""
Whoa-oh-oh, Whoa-oh-oh!
You might also like[Bridge]
One thousand miles away, there's nothing left to say
But so much left that I don't know
We never had a choice, this world is too much noise
It takes me under, it takes me under once again...

[Interlude]
I don't hate you...
I don't hate you, no...

[Pre-Chorus]
So, tell me now, if this ain't love
Then how do we get out? ’Cause I don't know

[Chorus]
That's when she said, ""I don't hate you, boy, I just want to save you
While there's still something left to save!"" (Whoa-oh-oh, Whoa-oh-oh!)
That's when I told her, ""I love you, girl, but I'm not the answer
For the questions that you still have!""
Whoa-oh-oh, Whoa-oh-oh!

[Outro]
I don't hate you
I don't hate you (Whoa-oh-oh, Whoa-oh-oh!)
I don't hate you
I don't hate you, no
Whoa-oh-oh, Whoa-oh-oh!51Embed",rock
"[Intro]
Oh, oh
Oh, oh, oh yeah
I want you all to myself
You don't need nobody else
I want you all to myself, I swear, yeah
Oh yeah
Yeah, yeah, yeah

[Chorus]
I'm selfish
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself because I'm selfish, yeah
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself, I swear, I'm selfish
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself because I'm selfish, yeah
I want you all to myself, I swear
You don't need nobody else
I want you all to myself
[Verse 1]
Now, that I got you here, girl, I ain't gon' play with you
Because it's a lot of things that I wanna say to you
Girl, you know you the shit, Balenciagas on your kicks
Niggas all on your dick, but we ain't gon' trip
'Cause I'm not ready for no commitments (Nah, nah)
But I swear I hate seeing you with them (Yeah, yeah)
And I know you ain't tryna control me
And I know you tired of being lonely
I can't help how I feel, I'm just keeping it real
They can't have you, girl, because—

[Chorus]
I'm selfish
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself because I'm selfish, yeah
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself, I swear, I'm selfish
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself because I'm selfish, yeah
I want you all to myself, I swear
You don't need nobody else
I want you all to myself
You might also like[Verse 2]
Shawty, I'm selfish, can't help it
You know I get stuck when you come around
And them niggas be sick 'cause we be on some shit
Yeah, they know I'm gon' hold it down
Pull up in the whip
Tell you hop in with your friends, we gon' go to my crib
Have my chef cook us up a dinner
Girl, you know you fuckin' with a winner
I ain't nothin' like these lames, I swear
Name a place, I could take you there
I'd do anything to make you laugh
And you can have anything, just ask
But just know that I'm selfish
And I swear I can't help it
But it's all for you
Yeah, it's all for you

[Chorus]
I'm selfish
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself because I'm selfish, yeah
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself, I swear, I'm selfish
I want you all to myself, I swear
You don't need nobody else, I swear
I want you all to myself because I'm selfish, yeah
I want you all to myself, I swear
You don't need nobody else
I want you all to myself68Embed",pop
"[Intro: Brandon Flowers]
When there's nowhere else to run
Is there room for one more son?
One more son
If you can, hold on
If you can, hold on, hold on
[Verse 1: Brandon Flowers]
I wanna stand up, I wanna let go
You know, you know; no, you don't, you don't
I wanna shine on in the hearts of man
I want a meaning from the back of my broken hand
[Verse 2: Brandon Flowers]
Another head aches, another heart breaks
I'm so much older than I can take
And my affection, well, it comes and goes
I need direction to perfection, no, no, no, no

[Chorus: Brandon Flowers & Mark Stoermer]
Help me out, yeah
You know you got to help me out, yeah
Oh, don't you put me on the back burner
You know you got to help me out, yeah

[Verse 3: Brandon Flowers]
And when there's nowhere else to run
Is there room for one more son?
These changes ain't changing me
The cold-hearted boy I used to be

[Chorus: Brandon Flowers]
Yeah, you know you got to help me out, yeah
Oh, don't you put me on the back burner
You know you got to help me out, yeah
You're gonna bring yourself down, yeah
You're gonna bring yourself down, yeah
You're gonna bring yourself down
You might also like[Bridge: Brandon Flowers, Brandon Flowers & Mark Stoermer, Brandon Flowers, Mark Stoermer & The Sweet Inspirations]
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
I got soul but I'm not a soldier
(Time, truth, and hearts)

[Chorus: Brandon Flowers & Mark Stoermer]
Yeah, you know you got to help me out, yeah
Oh, don't you put me on the back burner
You know you got to help me out, yeah
You're gonna bring yourself down, yeah
You're gonna bring yourself down, yeah
Oh, don't you put me on the back burner
You're gonna bring yourself down, yeah
You're gonna bring yourself down

[Outro: Brandon Flowers, Mark Stoermer]
Over and in (You're gonna bring yourself down)
Last call for sin (Bring yourself down)
While everyone's lost, the battle is won
With all these things that I've done
All these things that I've done
(Time, truth, and hearts)
If you can hold on
If you can hold on50Embed",alternative
"[Verse 1: Drake]
Right, my yiy just changed
You just buzzed the front gate
I thank God you came
How many more days could I wait?
I made plans with you
And I won't let 'em fall through
I, I, I, I, I

[Chorus: Drake]
I think I'd lie for you
I think I'd die for you
Jodeci ""Cry for You""
Do things when you want me to
Like controlla, controlla, yeah
Like controlla, controlla, yeah
[Verse 2: Drake]
Okay, you like it, when I get
Aggressive, tell you to
Go slower, go faster
Like controlla, controlla, yeah
Like controlla, controlla, yeah

[Bridge: Drake]
And I’m never on a waste ting, shawty
I do it how you say you want it
Them girls, they just wanna take my money
They don't want me to give you nothing
They don't want you to have nothing
They don't wanna see me find your lovin'
They don't wanna see me
Smiling back when they pree
[Chorus: Drake]
Knowing I'd lie for you
Thinking I'd die for you
Jodeci ""Cry for You""
Do things when you want me to
Like controlla, controlla, yeah
Like controlla, controlla, yeah
[Break: Beenie Man]
Gyal a tear off mi garments
And a bawl fi come inna mi apartment (Woi!)
Di gyal dem want di length and strength
Action speak louder than argument well
You might also like[Verse 3: Drake]
But you can't just diss and come tell man sorry
You can't listen to me talk and go tell my story, nah
It don't work like that when you love somebody
My old flex is my new flex now and we're workin' on it, yeah
And that's why I need
All the energy that you bring to me
My last girl would tear me apart
But she'd never wanna split a ting with me
[Chorus: Drake]
But when it comes to you, you
I think I'd lie for you
I think I'd die for you
Do things when you want me to
Like controlla, controlla, yeah
Like controlla, controlla, yeah

[Bridge: Drake]
And I’m never on a waste ting shawty
I do it how you say you want it
Them girls, they just wanna take my money
They don't want me to give you nothing
They don't want you to have nothing
They don't wanna see me find your lovin'
They don't wanna see me
Smiling back when they pree (Jheeze!)
[Outro: Beenie Man]
Music a drop!
Gyal a whine up dem bumpa
Dis is di summa summa controlla
Drake from Canada, Beenie Man from Jamaica
Dah one yah a murda—Zagga!69Embed",hip-hop
